S.no,Zone Name,BA Name,District name,District LGD Code,BLOCK NAME,Block LGD Code,GP Name,GP NAME,LGD CODE,Router  Location Name,GP Nos,"Convert to Municipality(GP COUNT)","GP Count ammendment","BSNL OFC SCOPE(AS PER RFP)(KM)","OFC SCOPE(AS PER RFP)",Block KML ASSIGNED,Proposed KML Submission Date ,KML Received (Yes/No),KML received date,KML Submitted to BSNL through mail (Yes/No), Block KML Submitted to BSNL through mail date,Length as per KML (Proposed),Length as per KML (Incremental),BSNL Feedback,Resubmission of ammedmend date,BSNL KML Acceptance,BSNL KML Acceptance Date,KML Length After  approval,GP Name as per Desktop Survey,Block Router Location Name as per Desktop Survey,ICP Name as per Desktop Survey,Reffered for documentation work,Reffered for documentation date,Document Ready for Submission,Document Ready for Submission date,No of GP's as per Desktop Survey,"Route Length as per Desktop Survey as per documentation(In Km)",Document Submission to BSNL,Signoff from BSNL authority date,Physical survey proposed date,Physical survey Start date,Physical survey End date,Representative from APL Side,Representative from IE Side,Representative from BSNL Side,Videography of the Route Satatus,"Physical Survey WIP",Physical survey status,No of Rings ,Total route length as per physical survey,Existing Incremental in this Block (KM),BSNL Leased OFC (KM),Incremental Route length to be use in new Ring (KM),New OFC to be laid (KM),"Row identify kn","Row Pending KM",Infra Report Received from SRIT,Survey Report Preparation Status,Report Submission Date,Final KML after Physical Survey,Physical Survey Approved (Yes/No),BOQ Prepared,BOQ Submitted,BOQ Submition date,BOQ Approved,,
231,North Zone,KANNUR,KANNUR,512,KUTHUPARAMBA,6298,KUNNATHUPARAMBA,KUNNATHUPARAMBA,221208,KUTHUPARAMBA,1,x,,53.54,55.09,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,50.73,,Confirmation mail received,45899,Yes,03-09-2025,54.144,,,,,,,,,,,,45918,45918,45922,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,54.7,6.61,34.265,,54.7,54.7,,,Yes,24-09-2025,Yes,,,,,,KL-KNU-KUT-221208,11.75562 75.61346
232,North Zone,KANNUR,KANNUR,512,PANOOR,6883,CHOKLI,CHOKLI,221248,Panoor TE,1,x,,46.07,45.58,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,23.9,,Confirmation mail received,45899,Yes,03-09-2025,23.926,,,,,,,,,,,,45925,45926,45926,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,23.8,1.991,25.7699,,23.8,23.8,,,,29-09-2025,Yes,,,,,,KL-KNU-PAN-221248,11.729141° 75.552966°
233,North Zone,KANNUR,KANNUR,512,PANOOR,6883,KADIRUR,KADIRUR,221251,Panoor TE,1,x,,46.07,45.58,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,23.9,,Confirmation mail received,45899,Yes,03-09-2025,23.926,,,,,,,,,,,,45925,45926,45926,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,23.8,1.991,25.7699,,23.8,23.8,,,,29-09-2025,Yes,,,,,,KL-KNU-PAN-221251,11.78578 75.53269
234,North Zone,KANNUR,KANNUR,512,KUTHUPARAMBA,6298,MANGATTIDOM,MANGATTIDOM,221209,KUTHUPARAMBA,1,x,,53.54,55.09,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,50.73,,Confirmation mail received,45899,Yes,03-09-2025,54.144,,,,,,,,,,,,45918,45918,45922,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,54.7,6.61,34.265,,54.7,54.7,,,Yes,24-09-2025,Yes,,,,,,KL-KNU-KUT-221209,11.86164 75.56255
235,North Zone,KANNUR,KANNUR,512,KUTHUPARAMBA,6298,PATTIAM,PATTIAM,221213,KUTHUPARAMBA,1,x,,53.54,55.09,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,50.73,,Confirmation mail received,45899,Yes,03-09-2025,54.144,,,,,,,,,,,,45918,45918,45922,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,54.7,6.61,34.265,,54.7,54.7,,,Yes,24-09-2025,Yes,,,,,,KL-KNU-KUT-221213,11.79912 75.56276
236,North Zone,KANNUR,KANNUR,512,THALASSERY,6302,ERANHOLI,ERANHOLI,221250,THALASSERY,1,,,75.88,67.22,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,64.8,,Confirmation mail received,45899,Yes,03-09-2025,65.23,,,,,,,,,,,,,,,,,,,,,,,3.681,43.966,,,,,,,,0,,0,0,0,0,KL-KNU-THA-221250,11.77476 75.51271
237,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,CHERUPUZHA,CHERUPUZHA,221216,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221216,12.27416 75.36227
238,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,CHERUKUNNU,CHERUKUNNU,221238,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221238,11.99646 75.29441
239,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,ERAMAM -KUTTOOR,ERAMAM -KUTTOOR,221218,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221218,12.13311 75.30059
240,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,CHERUTHAZHAM,CHERUTHAZHAM,221217,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221217,12.07123 75.25962
241,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,ALAKODE,ALAKODE,221235,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221235,12.19849 75.45814
242,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,KANKOLE- ALAPADAMBA,KANKOLE- ALAPADAMBA,221221,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221221,12.1786 75.24739
243,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,KARIVELLUR -PERALAM,KARIVELLUR -PERALAM,221222,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221222,12.17343 75.19363
244,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,KUNHIMANGALAM,KUNHIMANGALAM,221223,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221223,12.07965 75.24017
245,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,EZHOME,EZHOME,221219,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221219,12.03821 75.29293
246,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,KALLIASSERY,KALLIASSERY,221239,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221239,11.97025 75.36166
247,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,PERINGOME -VAYAKKARA,PERINGOME -VAYAKKARA,221226,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221226,12.22425 75.31554
248,North Zone,KANNUR,KANNUR,512,PAYYANNUR,6299,RAMANTHALI,RAMANTHALI,221227,PAYYANNUR,1,x,,98.22,90.42,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,94.9,,Confirmation mail received,45898,Yes,03-09-2025,95.764,,,,,,,,,,,,,,,,,,,,,,,4.956,71.615,,,,,,,,0,,0,0,0,0,KL-KNU-PAY-221227,12.06035 75.18941
249,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,KANICHAR,KANICHAR,221228,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221228,11.9060543 75.7848075
250,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,KELAKAM,KELAKAM,221229,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221229,11.89447 75.80939
251,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,KOLAYAD,KOLAYAD,221230,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221230,11.85272 75.69662
252,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,KOTTIYOOR,KOTTIYOOR,221231,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221231,11.8801 75.84737
253,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,MALUR,MALUR,221232,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221232,11.89242 75.62699
254,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,MUZHAKKUNNU,MUZHAKKUNNU,221233,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221233,11.93809 75.70554
255,North Zone,KANNUR,KANNUR,512,PERAVOOR,6300,PERAVOOR,PERAVOOR,221234,PERAVOOR,1,x,,110.13,72.98,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,78.9,,Confirmation mail received,45899,Yes,03-09-2025,82.308,,,,,,,,,,,,,,,,,,,,,,,5.922,53.717,,,,,,,,0,,0,0,0,0,KL-KNU-PER-221234,11.90175 75.73399
256,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,CHAPPARAPADAVU,CHAPPARAPADAVU,221236,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221236,12.12721 75.41499
257,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,CHENGALAI,CHENGALAI,221237,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221237,12.04392 75.4908
258,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,KADANNAPALLY -PANAPUZHA,KADANNAPALLY -PANAPUZHA,221220,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221220,12.105819 75.286643
259,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,KANNAPURAM,KANNAPURAM,221240,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221240,11.98594 75.31177
260,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,MADAYI,MADAYI,221224,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221224,12.027717° 75.251798°
261,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,MATTOOL,MATTOOL,221225,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221225,11.97356 75.28573
262,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,KURUMATHUR,KURUMATHUR,221241,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221241,12.04031 75.41179
263,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,NADUVIL,NADUVIL,221242,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221242,12.12085 75.4819
264,North Zone,KANNUR,KANNUR,512,KALLIASSERI,6884,NARATH,NARATH,221243,Payangadi,1,x,,69.21,77.59,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,79.5,,Confirmation mail received,45898,Yes,03-09-2025,79.64,,,,,,,,,,,,,,,,,,,,,,,6.608,63.398,,,,,,,,0,,0,0,0,0,KL-KNU-KAL-221243,11.93997 75.39545
265,North Zone,KANNUR,KANNUR,512,KANNUR,6297,PAPPINISSERI,PAPPINISSERI,221244,VALAPATTANAM,1,x,,29.18,24.54,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,12.1,,Confirmation mail received,45898,Yes,03-09-2025,12.049,,,,,,,,,,,,45940,45940,45945,Krishna Wamsi,Bishnu,0,Yes,,Yes,,12.6,1.581,34.188,,12.6,12.6,,,Under wip,,0,,0,0,0,0,KL-KNU-KAN-221244,11.94822 75.35483
266,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,PARIYARAM,PARIYARAM,221245,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221245,12.06885 75.33153
267,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,PATTUVAM,PATTUVAM,221246,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221246,12.02727 75.33313
268,North Zone,KANNUR,KANNUR,512,TALIPARAMBA,6301,UDAYAGIRI,UDAYAGIRI,221247,TALIPARAMBA,1,x,,136.14,118.99,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,116.3,,Confirmation mail received,45899,Yes,03-09-2025,121.057,,,,,,,,,,,,,,,,,,,,,,,4.091,78.774,,,,,,,,0,,0,0,0,0,KL-KNU-TAL-221247,12.22895 75.48139
269,North Zone,KANNUR,KANNUR,512,PANOOR,6883,KARIYAD,KARIYAD,O221252,Panoor TE,1,Yes,,46.07,45.58,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,23.9,,Confirmation mail received,45899,Yes,03-09-2025,23.926,,,,,,,,,,,,45925,45926,45926,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,23.8,1.991,25.7699,,23.8,23.8,,,,29-09-2025,Yes,,,,,,KL-KNU-PAN-O221252,11.69708 75.58319
270,North Zone,KANNUR,KANNUR,512,THALASSERY,6302,MUZHAPPILANGAD,MUZHAPPILANGAD,221183,THALASSERY,1,,,75.88,67.22,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,64.8,,Confirmation mail received,45899,Yes,03-09-2025,65.23,,,,,,,,,,,,,,,,,,,,,,,3.681,43.966,,,,,,,,0,,0,0,0,0,KL-KNU-THA-221183,11.8093336 75.4416883
271,North Zone,KANNUR,KANNUR,512,THALASSERY,6302,NEW MAHI,NEW MAHI,221254,THALASSERY,1,,,75.88,67.22,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,64.8,,Confirmation mail received,45899,Yes,03-09-2025,65.23,,,,,,,,,,,,,,,,,,,,,,,3.681,43.966,,,,,,,,0,,0,0,0,0,KL-KNU-THA-221254,11.71054 75.53935
272,North Zone,KANNUR,KANNUR,512,PANOOR,6883,MOKERI,MOKERI,221210,Panoor TE,1,x,,46.07,45.58,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,23.9,,Confirmation mail received,45899,Yes,03-09-2025,23.926,,,,,,,,,,,,45925,45926,45926,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,23.8,1.991,25.7699,,23.8,23.8,,,,29-09-2025,Yes,,,,,,KL-KNU-PAN-221210,11.7839845 75.5707428
273,North Zone,KANNUR,KANNUR,512,KUTHUPARAMBA,6298,TRIPPANGOTTUR,TRIPPANGOTTUR,221214,KUTHUPARAMBA,1,x,,53.54,55.09,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,50.73,,Confirmation mail received,45899,Yes,03-09-2025,54.144,,,,,,,,,,,,45918,45918,45922,Krishna Wamsi,Bishnu,Miraj,Yes,,Yes,1,54.7,6.61,34.265,,54.7,54.7,,,Yes,24-09-2025,Yes,,,,,,KL-KNU-KUT-221214,11.74926 75.62925
274,North Zone,KANNUR,KANNUR,512,THALASSERY,6302,PINARAYI,PINARAYI,221256,THALASSERY,1,,,75.88,67.22,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,64.8,,Confirmation mail received,45899,Yes,03-09-2025,65.23,,,,,,,,,,,,,,,,,,,,,,,3.681,43.966,,,,,,,,0,,0,0,0,0,KL-KNU-THA-221256,11.80856 75.49391
275,North Zone,KANNUR,KANNUR,512,THALASSERY,6302,VENGAD,VENGAD,221215,THALASSERY,1,,,75.88,67.22,Saurav Kumar,19-08-2025,Yes,17-08-2025,Yes,18-08-2025,64.8,,Confirmation mail received,45899,Yes,03-09-2025,65.23,,,,,,,,,,,,,,,,,,,,,,,3.681,43.966,,,,,,,,0,,0,0,0,0,KL-KNU-THA-221215,11.86451 75.50964
276,North Zone,KANNUR,KASARAGOD,513,KANHANGAD,6303,AJANOOR,AJANOOR,221257,KANHANGAD,1,x,,55.36,51.44,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,52.9,,Confirmation mail received,45898,Yes,03-09-2025,53.875,,,,,,,,,,,,,,,,,,,,,,,4.716,39.032,,,,,,,,0,,0,0,0,0,KL-KGD-KAN-221257,12.33999 75.08928
277,North Zone,KANNUR,KASARAGOD,513,PARAPPA,6885,BALAL,BALAL,221258,BALAL,1,x,,111.96,104.25,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,170.6,,Confirmation mail received,45898,Yes,03-09-2025,173.668,,,,,,,,,,,,,,,,,,,,,,,2.796,93.948,,,,,,,,0,,0,0,0,0,KL-KGD-PAR-221258,12.384987° 75.282541°
306,North Zone,KANNUR,KASARAGOD,513,PARAPPA,6885,EAST ELERI,EAST ELERI,221287,BALAL,1,x,,111.96,104.25,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,170.6,,Confirmation mail received,45898,Yes,03-09-2025,173.668,,,,,,,,,,,,,,,,,,,,,,,2.796,93.948,,,,,,,,0,,0,0,0,0,KL-KGD-PAR-221287,12.323200° 75.356822°
278,North Zone,KANNUR,KASARAGOD,513,PARAPPA,6885,KALLAR,KALLAR,221259,BALAL,1,x,,111.96,104.25,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,170.6,,Confirmation mail received,45898,Yes,03-09-2025,173.668,,,,,,,,,,,,,,,,,,,,,,,2.796,93.948,,,,,,,,0,,0,0,0,0,KL-KGD-PAR-221259,12.4292 75.2661
280,North Zone,KANNUR,KASARAGOD,513,KANHANGAD,6303,MADIKKAI,MADIKKAI,221261,KANHANGAD,1,x,,55.36,51.44,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,52.9,,Confirmation mail received,45898,Yes,03-09-2025,53.875,,,,,,,,,,,,,,,,,,,,,,,4.716,39.032,,,,,,,,0,,0,0,0,0,KL-KGD-KAN-221261,12.30004 75.1366
281,North Zone,KANNUR,KASARAGOD,513,KANHANGAD,6303,PALLIKKARA,PALLIKKARA,221262,KANHANGAD,1,x,,55.36,51.44,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,52.9,,Confirmation mail received,45898,Yes,03-09-2025,53.875,,,,,,,,,,,,,,,,,,,,,,,4.716,39.032,,,,,,,,0,,0,0,0,0,KL-KGD-KAN-221262,12.388342° 75.042839°
308,North Zone,KANNUR,KASARAGOD,513,PARAPPA,6885,KINANOOR KARINDALAM,KINANOOR KARINDALAM,221289,BALAL,1,x,,111.96,104.25,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,170.6,,Confirmation mail received,45898,Yes,03-09-2025,173.668,,,,,,,,,,,,,,,,,,,,,,,2.796,93.948,,,,,,,,0,,0,0,0,0,KL-KGD-PAR-221289,12.287688° 75.248368°
283,North Zone,KANNUR,KASARAGOD,513,KANHANGAD,6303,PULLURPERIYA,PULLURPERIYA,221264,KANHANGAD,1,x,,55.36,51.44,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,52.9,,Confirmation mail received,45898,Yes,03-09-2025,53.875,,,,,,,,,,,,,,,,,,,,,,,4.716,39.032,,,,,,,,0,,0,0,0,0,KL-KGD-KAN-221264,12.382455° 75.100432°
284,North Zone,KANNUR,KASARAGOD,513,KANHANGAD,6303,UDMA,UDMA,221265,KANHANGAD,1,x,,55.36,51.44,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,52.9,,Confirmation mail received,45898,Yes,03-09-2025,53.875,,,,,,,,,,,,,,,,,,,,,,,4.716,39.032,,,,,,,,0,,0,0,0,0,KL-KGD-KAN-221265,12.427676° 75.022733°
285,North Zone,KANNUR,KASARAGOD,513,KARADKA,6886,BEDADUKA,BEDADUKA,221266,Mulleriya,1,x,,96.59,76.94,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,85,,Confirmation mail received,45898,Yes,03-09-2025,86.129,,,,,,,,,,,,,,,,,,,,,,,3.611,74.701,,,,,,,,0,,0,0,0,0,KL-KGD-KAR-221266,12.461542° 75.166053°
286,North Zone,KANNUR,KASARAGOD,513,KASARGOD,6304,CHEMNAD,CHEMNAD,221267,KASARGOD,1,x,,61.97,57.49,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,69.6,,Confirmation mail received,45898,Yes,03-09-2025,74.368,,,,,,,,,,,,,,,,,,,,,,,5.3,43.839,,,,,,,,0,,0,0,0,0,KL-KGD-KAS-221267,12.481337° 75.030753°
287,North Zone,KANNUR,KASARAGOD,513,KASARGOD,6304,CHENGALA,CHENGALA,221268,KASARGOD,1,x,,61.97,57.49,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,69.6,,Confirmation mail received,45898,Yes,03-09-2025,74.368,,,,,,,,,,,,,,,,,,,,,,,5.3,43.839,,,,,,,,0,,0,0,0,0,KL-KGD-KAS-221268,12.50963 75.05257
288,North Zone,KANNUR,KASARAGOD,513,KARADKA,6886,DELAMPADY,DELAMPADY,221269,Mulleriya,1,x,,96.59,76.94,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,85,,Confirmation mail received,45898,Yes,03-09-2025,86.129,,,,,,,,,,,,,,,,,,,,,,,3.611,74.701,,,,,,,,0,,0,0,0,0,KL-KGD-KAR-221269,12.55414 75.24584
289,North Zone,KANNUR,KASARAGOD,513,KARADKA,6886,KARADKA,KARADKA,221270,Mulleriya,1,x,,96.59,76.94,Saurav Kumar,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,85,,Confirmation mail received,45898,Yes,03-09-2025,86.129,,,,,,,,,,,,,,,,,,,,,,,3.611,74.701,,,,,,,,0,,0,0,0,0,KL-KGD-KAR-221270,12.548718° 75.165386°
